,key_skills,name,id,description,salary,creation_time,employer,schedule,accept_temporary
19,"Python, JavaScript, Kubernetes, AWS, Управление командой, Terraform, Pulumi, Ansible, PHP","Lead Software Engineer, Infrastructure",51321196,"At Cube Dev, we are building the API layer for data apps.We are focused on developer success, bottom-up adoption, and open source.Cube.js, our flagship open-source product, has 12,000 stars on GitHub and4,000 developers in the community Slack. Cube.js is used by companies rangingfrom Apple, Intel, and Walmart to fast-growing Silicon Valley startups.Currently, we are a 30-person remote-first team distributed over the US, UK,and Europe with an HQ in San Francisco. Having raised our Series A in July2021, we're funded by top-tier Silicon Valley venture funds that havepreviously invested in Redis, Hazelcast, Gradle, and other infrastructuresoftware startups.Some of the problems you'll be working on:  * **Leading and expanding the Cube Cloud infrastructure team** As a lead engineer, you will oversee the infrastructure team, distribute the workload and own the outcome. You will also be responsible for hiring new infrastructure/DevOps engineers and expanding the team.  * **Cube Cloud PaaS Infrastructure.** Cube Cloud provides a platform as a service infrastructure to deploy Cube applications in production capacity at scale. Being based on AWS, GCP, Azure and other cloud providers, it's a sophisticated cloud in cloud implementation with a lot of various infrastructure challenges.  * **Maintaining Cube Cloud Enterprise SLAs.** Cube Cloud provides uptime guarantees to enterprise customers, and the Infrastructure team provides technical solutions to ensure Cube Cloud stability and reliability. As a lead of the Infrastructure team, you will own the SLAs and come up with new measures to make sure Cube Cloud never goes down.**Requirements**  * Experience leading software engineering teams  * Experience running large, mission-critical infrastructure in production  * Understanding of major cloud environments (AWS, GCP, Azure)  * Experience using IaC tools such as Terraform, Pulumi, or Ansible  * Strong knowledge of Kubernetes  * Ability to write code in JavaScript, Python, PHP, or similar  * Good communication skills  * Fluent English**Bonus points**  * Strong knowledge of JavaScript/TypeScript  * Experience with Pulumi  * Experience writing code in Rust  * Experience in data engineering, building analytics applications, or OLAP  * Previous startup experience or interest in working in a small fast-moving company","{'from': 8000, 'gross': True, 'currency': 'USD'}",2022-01-19T10:55:57.472+03:00,Cube Dev,FULL_DAY,False
20,".NET Framework, C#, Blockchain",Senior Backend Engineer,52073444,"**Equilibrium Lab** is developing a cutting-edge decentralized financeplatform on the basis of Polkadot/Substrate technology, a brainchild of GavinWood (former CTO of Ethereum). We are building our own financial parachain asan integral part of the Polkadot ecosystem.    The project is recognized in the professional society while its core businesslogic is currently production-ready. The team is a member of the SubstrateBuilders Program by Parity Technologies and a recipient of multiple grantsfrom the Web3 Foundation.    We strongly believe that the future of the Internet lies in decentralizationand permissionless applications running on top. We very much appreciate newcool ideas and expect them from candidates.    Currently, we are expanding our dev team and looking for great professionalsto join our amazing journey.**We expect candidates to have the following skills:**  — Professional development experience for over 3 years  — Deep knowledge in one of the following languages: C/C++, Java, .Net, Rust  — Rust development experience is an advantage  — Experience in developing applications launched into production  — Experience in unit and integration testing  — Experience in developing financial software is A MUST  — Deep knowledge and understanding of design patterns  — Good technical English     **We consider the following skills as a strong advantage:**  — Experience in cryptography  — Knowledge in Ethereum/Substrate and other blockchain technologies  — Experience in high-load systems development  — Degree in Computer Science     **Duties:**  — Development of new functionality and support of the existing one on top ofthe Substrate-based blockchain (Rust)  — Development of the integration testing framework on Rust  — Development of additional services (including high-load ones) using Rust and.Net technologies","{'from': 250000, 'gross': False, 'currency': 'RUR'}",2022-02-03T13:38:53.202+03:00,Equilibrium Labs,FULL_DAY,False
21,"Python, PostgreSQL, Git, Kubernetes, Docker, OpenAPI, Tortoise ORM",Senior Python Engineer в команду Hokage,52174010," **Привет! Я Илья, оверлорд всея бэкенда команды Hokage, и я ищу в своюкоманду амбициозного и самостоятельного Senior** **Python Engineer**    В разных проектах Haiku собрались ребята, которые мыслят продуктово, и мызагорелись идеей запустить и протестировать десятки собственных проектов вближайшие 3 года в поисках успешного стартапа.**Команда Хокаге** сейчас реализует проект в сфере креативной экономики инастраивает рельсы венчур билдера. Уже запущено приложение Reach Me: визиткадля контент-мейкеров с оплатой разного контента на месте. Среди первых задачбудет: придумать алгоритм расчета макета по OpenAPI для автоматическойгенерации UI админки, реализовать флоу для С2C сценариев оплаты контента,спроектиовать решение для мультитенатных веб-приложений + авторизация. И чтобырешить эти вопросы, мы ищем в команду еще 1 бэкенд-инженера***В тебе я хочу видеть:**  * Знание проектирования сервисов. Мы практикуем DDD, используем C4 для визуализации архитектуры, OpenAPI для планирования и разработки API;  * Успешные кейсы разработки сервисов на Python, у нас FastAPI со всеми преимуществами async/await;  * Опыт работы с реляционными СУБД. Буднично нам хватает Tortoise ORM, но миграции/оптимизации пишем на чистом SQL под PostgreSQL;  * Любовь к качеству и продуктивности работы. Мы используем behave и BDD нотацию для тестирования сценариев использования сервиса;  * Опыт виртуализации решений. Kubernetes на окружениях, деплой через Helm, Docker используется даже как CLI, никаких make-файлов и батничков;  * Работу на Актуальном техническом стеке. Изначально планировался Django =) Но сейчас мы рассматриваем только современные и эффективные технологии;  * Желание развивать кругозор. На нашем техническом радаре мелькает Rust и планируется Go для отдельных сервисов.*Мы понимаем опыт бекенд-разработки в широком смысле слова. Смена профиля на Python и опыт разработки на JavaScript/Java/C# в прошлом для нас только плюс. Если любишь аниме — ещё лучше:)**У нас:**  * Формат работы: remote first, гибкий график;  * Удобный офис в сердце Петербурга;  * Корпоративный MacBook;  * Содействуем развитию и обучению, оплачиваем доли от стоимости курсов;  * Корпоративные скидки от BestBenefits, подписка на аниме-стриминг сервис;  * Тестирование твоих идей для стартапа во внутренней venture builder-студии Ikigai;)",,2022-02-07T15:44:31.383+03:00,Haiku Dev,FULL_DAY,False
22,"Rust, Blockchain, Time management, Teambuilding",Rust Lead,51912052,"**We are looking for a Rust Lead blockchain developer to take part in buildingan automated trading smart-contract layer for Solana and WASM-drivenblockchains**     **Responsibilities**  • Provide technical guidance, judgment, and mentoring to a team of strongengineers, helping them grow personally and professionally  • Monitoring, reporting, and proper and timely project execution  • Build distributed network of processing nodes  • Work on network communication, consensus, and synchronization between nodes  • Code Review     **Requirements**  • 3+ years experience in Rust  • 5+ years of professional experience  • Expertise in relational and non-relational databases, queuing systems  • Experience working on a large-scale platform, handling large volumes of datathroughput  • Excellent knowledge of network communication   **As a plus:**  • Understanding of cryptography algorithms, blockchain concepts  • Understanding of blockchain consensus algorithms work  • English: B1-B2     **Benefits**  • Compensation: 5 000 - 12 000 USD  • Medical insurance  • Free English lessons  • Remote job (Or relocation to Tallinn if you want to)","{'from': 5000, 'to': 12000, 'gross': True, 'currency': 'USD'}",2022-01-28T19:52:08.783+03:00,"Агентство 21 век, КЦ",REMOTE,False
23,"Английский — C2 — В совершенстве, Fluent English, Analytical skills, IT Recruitment, поиск талантов, проведение интервью, подбор специалистов, обработка резюме",Internal Recruiter Coordinator,52051511,"At Cube Dev, we are building a technology stack for modern analytics and ourmission is to make it accessible to developers around the world.We are focused on bottom-up adoption, and most of our software is open-source.Cube, our flagship open-source product, has over 10,000 stars on GitHub andover 3,000 community members in Slack. It powers companies ranging from Apple,Intel, and Walmart to small Silicon Valley startups.We are a 15-person remote-first team distributed over the US, UK, and EasternEurope with an HQ in San Francisco, funded by top-tier Silicon Valley venturefunds that have previously invested in Redis, Hazelcast, Gradle, and otherinfrastructure software startups.Cube is used to build analytical APIs over trillion data point datasets in SQLdatabases (e.g., Postgres, ClickHouse) and data warehouses (e.g., GoogleBigQuery, AWS Athena, Snowflake). Such APIs serve requests with sub-secondlatency and high concurrency thanks to Cube Store, our performant open-sourcedistributed columnar storage written in Rust and based on Apache Arrow andDataFusion.We're determined to further enhance Cube's performance and support advancedworkloads. That's why we're looking for a talented Technical Sourcer to joinour Cube Dev team to attract the best team of skilled individuals.During the first months, you'll be working on the following:  * Close Senior level positions (Primarily Senior Software Engineers with expertise in database algorithms and data structures, C++, Rust, or any other low-level languages)  * Find and engage passive candidates through the use of LinkedIn, AmazingHiring, social networks, and alternative search techniques.  * Initial conversations with prospective candidates explaining Cube Dev's value proposition, identifying role fit, and routing appropriate interview processes.  * Review inbound resumes  * Manage prospect pipelines  * Drive sourcing projects and recruiting initiatives including, meet-ups, conferences, and other tech eventsWho we are looking for:  * Understanding of company's culture and needs  * Expertise in the selection process of different positions at the IT startup. In particular, knowing how to sort out and choose engineers (Node.js, Database, Distributed systems, Principals, etc.)  * Knows how to optimize this process (expertise in techniques, tools, and applications for technical talents acquisition)  * Good communication skills.  * Fluent English.  * Previous startup experience or interest in working in a small fast-moving company.**Bonus points:**  * Previous startup experience or interest in working in a small fast-moving company.  * Experience in growing a senior engineering team from 0This is a remote position. Any location is okay as long as we can expect youto be online till 1 pm PT. We can pay for your desk at the co-working spacethat you choose to work from.","{'from': 1500, 'gross': True, 'currency': 'USD'}",2022-02-02T23:20:16.394+03:00,Cube Dev,REMOTE,False
24,"Python, Rust, C++, Kafka, MongoDB, Haskell, Erlang, PyTorch, C/C++, ML, Tensorflow, asyncio, Machine Learning",Senior Backend Software Engineer,47109974," **FUNCORP** — международная компания, c 2004 года разрабатываемразвлекательные технологичные UGC-сервисы, которыми ежедневно пользуютсямиллионы людей по всему миру. Мы активно развиваем наши продукты и запускаемновые, используя современные технологии, научный подход. Мы обрабатываеммиллиарды событий для постоянного улучшения качества доставки развлекательногоконтента нашим пользователям.**Уже сейчас у нас внедрены и работают** :  * сервис распознавания текста на изображениях;  * сервис нечёткого поиска дубликатов картинок;  * коллаборативный рекомендательный сервис;  * сервис определения “токсичности” комментариев;  * сервис автомодерации UGC изображений и видео.Все они построены на базе ML-фреймворков на Python и Rust. Мы хотим видеть всвоей ML-команде инженера-разработчика, готового как создавать новые решения вколлаборации с DS-инженерами, так и развивать и улучшать существующие всоответствии с потребностями бизнеса.**Что нужно, чтобы присоединиться к нам:**  * опыт разработки и масштабирования высоконагруженных систем и сервисов;  * опыт работы с большими массивами данных, в идеале знакомство с aggregation engines Kafka и/или MongoDB  * иметь высшее техническое образование, знать алгоритмы и любить их;  * испытывать интерес к Machine Learning как отрасли и быть готовым изучать фреймворки (PyTorch, TensorFlow);  * обладать аналитическим мышлением, уметь анализировать информацию, выдвигать и проверять гипотезы, быть способным находить решения и брать на себя ответственность.**Будет совсем круто, если есть:**  * знания Python 3, Flask или Gunicorn и опыт написания асинхронного кода с использованием AsyncIO;  * опыт оптимизации производительности с использованием Rust или Cython.","{'from': 250000, 'to': 350000, 'gross': False, 'currency': 'RUR'}",2021-08-16T18:08:18.986+03:00,FUNCORP,FULL_DAY,False
25,"Английский — B1 — Средний, Kubernetes, Python, PostgreSQL, ML, Big Data, SQL, Gitlab CI, AWS, Rust, Machine Learning, Java, C++, Docker, DevOps, CI/CD, ООП, Design Patterns, Git, Microservices, Cython","Senior/Lead Python Engineer (ML, Infrastructure)",48894153,"Greenscreens.ai is a SaaS platform that delivers pricing predictions forfreight brokerage companies operating in the US truckload spot market. Theplatform provides target rate, intelligence in buy and sell-side market andbusiness insights to help freight brokers grow and protect their margins. Wecombine the power of aggregated market data and broker’s historical data withadvanced machine learning techniques to deliver short-term predictive freightmarket pricing specific to your company's individual buying and sellingbehavior.As an expert at the intersection of ML, Infrastructure and Business servicesyou will be responsible for core components of the system, proceses around MLresearch and development pipelines including a selection of technologies,architecture, development, QA, dev-ops, and performanceYou will work closely with our US team, Lithuania team, and customers todevelop features that help shape the logistics and supply chain industry. Youshould be passionate about technology and well versed with new technologiesand global best practices**Responsibilities**  * Design and evolve large-scale data-driven solutions  * Development of microservices for managing and interacting with machine learning models  * Development of complex business logic in Python, which is needed to integrate machine learning models into business processes  * Profiling and optimization of existing solutions (CPU-/memory-bound processes);  * Work to automate AI/ML pipelines and cover end-to-end model’s lifecycle  * Build an infrastructure for training models and managing experiments**Skills**  * Expert in Python  * Experience with popular ML frameworks  * Experience with Docker and Kubernetes, AWS, GCP  * Experience with PostgreSQL;  * Practical experience with CICD pipelines and DevOps/DevSecOps engineering  * Experience in implementing groups and security around data  * Using Unit Testing in Development  * Nice to have experience with big data tools (Hadoop, Spark, Kafka, etc.)  * Nice to have experience with Cython  * Nice to have experience with C++, Rust, or any other low-level language  * Nice to have experience with Prefect, GitLab CI/CD, Terraform, Helm, Prometheus,  * Nice to have experience at least one of the high-level VM languages such as Java, Scala, C#, Golang, Node.js or similar**We offer:**  * Remote work  * Options in a fast growing startup  * Salary in Euro",,2021-10-16T18:29:29.238+03:00,Greenscreens.AI,REMOTE,True
26,"Английский — B1 — Средний, Английский язык, Rust, C/C++, Блокчейн, Криптография, GitHub, Разработка компьютерных Игр",Senior Rust Developer,51619346,"**Кто мы?****Мы Solcery - конструктор карточных/настольных игр для блокчейна Solana.**Наша платформа позволяет любому пользователю создать и монетизироватьсобственную настольную игру, используя (или не используя) любые NFT в качествеигровых ассетов. Мы строим демократичную децентрализованную площадку, накоторой не будет лутбоксов, читеров и гринда, а будут только небольшие ивеселые игры. Мы верим что стандарты децентрализации - это будущее, и чтодобро в конце концов победит.  Solcery это молодая команда опытных специалистов, которая любит работать надсложными и интересными задачами. Добро пожаловать на борт!**Обязанности:**  * Проектирование и реализация смарт-контрактов для блокчейна Solana (внутренняя БД, игровой протокол, стор)  * Оценка задач и планирование разработки  * Формализация API протоколов совместно с представителями клиентской части  * Покрытие проекта юнит-тестами  * Организация github проека, в том числе с opensource модулей**Требования:**  * Опыт разработки на Rust 3+ года  * Хорошее знание структуры и идиоматики Rust  * Хорошие низкоуровневые знания о структурах данных  * Английский язык достаточный для технической переписк​​​​​​​и**Полезными будут:**  * Умение организовать работу с github проектом и опенсорсом  * Знания о криптографии (цифровые подписи, zero-knowledge proofs)  * Знания о формальных виртуальных машинах  * Любовь к компьютерным и настольным играм**Условия:**  * Работу в компании с прозрачной структурой и публичным менеджментом  * Интересные задачи и амбициозные планы  * Оклад в долларах  * Гибкий рабочий график и возможность удаленной работы  * Оплачиваемое обучение английскому языку","{'from': 4000, 'gross': False, 'currency': 'USD'}",2022-01-24T10:56:51.351+03:00,Solcery,REMOTE,True
27,"Team management, Technical Translation, Teambuilding, Teamplayer, Accounting",Rust Developer,49993157,"  * About the vacancyA new client of DataArt is a leading technology and finance company founded in2016. Their main product is a finance platform. Their clients are financialinstitutions across the UK and Europe. The platform is widely used to buildfinancial apps.At the early stage of our cooperation, the team will consist of 3-6 developersfor different products. DataArt engineers will be fully integrated into thecustomer's team.Must have  * 3+ years of development experience using Rust  * Understanding of common design patterns and principals  * Familiarity with API design  * Basic understanding of client-server architecture  * Knowledge of at least one SQL or NoSQL database technology  * Knowledge of REST principles  * Experience with Docker  * Senior-level technical knowledge  * Understanding of Agile methodologies  * Good communication and business relationship building skills  * Spoken English  * Would be a plus  * Understanding of protocol buffers, gRPC, and message queue systems  * Experience building libraries and involvement in open source software  * Hands-on experience with AWS and infrastructure-as-code tools such as Terraform",,2021-11-26T21:04:46.216+03:00,DataArt,REMOTE,False
28,"Английский язык, Blockchain, Креативность, Блокчейн, Анализ данных, Rust",Rust Developer,51492751,"**Skipp** – стремительно растущий международный стартап. В ноябре 2021 года мыпривлекли инвестиции от фаундеров SkyEng и ex-CEO DeliveryClub.Мы собираем продуктовые команды для проектов наших клиентов с нуля, подбираемспециалистов в уже активные проекты и, благодаря мощной экспертизе вменеджменте разработки, помогаем создать крутой и качественный продукт.В числе наших постоянных клиентов такие крупные компании, как Ozon, Skyeng, X5Retail Group и другие.**О работе:**На данный момент ожидается запуск большого количества проектов, поэтому мынаходимся в поиске **Rust разработчика** , который будет гореть идеей изменитьмир через технологии, обладать большим желанием работать в команде и бытьответственным за внедрение различных решений в домены Blockchain и FinTech,где надёжность и эффективность чрезвычайно важны.**Требования:**  * Опыт работы с Rust;  * Опыт работы с виртуальными машинами, используемыми современными блокчейнами: webassembly, evm, cosmwasm;  * Умение анализировать и оптимизировать производительность платформы;  * Опыт проведения тестов в распределенной среде;  * Опыт проведения аудита безопасности сторонних и внутренних решений;  * Обязанности devops;  * Интерес к экосистемам polkadot или solana;  * Понимание проектирования, исследований и разработки решений на основе блокчейна;  * Хороший уровень письменного и устного английского языка**Будет плюсом:**  * Опыт в создании распределенных систем;  * Опыт работы с subsrrade;  * Опыт работы с экосистемой solana**Задачи:**  * Написание и утверждение технических заданий;  * Программирование и оптимизация смарт-контрактов Cardano;  * Разработка инфраструктурного программного обеспечения;  * Выполнение технического анализа и внесение своего вклада в обзоры кода**Что мы предлагаем:**  * Проекты от ведущих компаний РФ, Европы и США;  * Разносторонний опыт, который позволит быстро повысить грейд или попробовать себя в роли team lead;  * Полная удаленка - работай из любой точки мира;  * Стремительно растущий стартап, который движется в Долину;  * Высокая почасовая оплата**Мы ждем тебя в нашей команде!**","{'to': 405000, 'gross': False, 'currency': 'RUR'}",2022-01-21T15:00:16.257+03:00,Skipp.pro,REMOTE,False
29,"Английский — C1 — Продвинутый, Rust, REST API, ElasticSearch",Senior Rust Developer (remote),51214683,"Dear candidates,Our client, a startup in the field of neural networks, headquartered inBerlin, Germany, is looking for **Senior Rust Developer** for a core product,a technology platform that solves the problem of storing, updating and quicklysearching vector representations of objects (embeddings). The product is opensource, deployed as a REST API service similar to ElasticSearch.**Required:**  * Solid Rust knowledge  * Understanding principles of concurrent code development  * Ideally, experience in participating in open-source projects  * English communication skills**The ideal candidate for this position would also have:**  * Experience in low-level optimization of programs  * Participation in the development of databases, search engines, or other infrastructural projects  * Experience with such libraries as Actix, Tokio, RocksDB, Serde, raft-rs  * Interest in deep learning**Work conditions:**  * Full-time remote position  * Working on innovative open-source technology  * Zero legacy codebase  * Visa sponsoring (EU) & relocation support (optional)  * Hardware bonus  * Co-working space bonus","{'from': 5500, 'to': 8000, 'gross': False, 'currency': 'USD'}",2022-01-17T17:08:12.997+03:00,IT_Selection,REMOTE,True
30,"Английский — B2 — Средне-продвинутый, JavaScript, Git, Английский язык, Node.js, Rust, Английский язык (Upper-Intermediate), Алгоритмы и структуры данных",Tech Lead (Node.js/Rust/удаленно),47890337,"Мы ищем **Tech Lead** для нашего американского клиента компании **Cube.dev**.Это стартап со штаб-квартирой в Сан-Франциско, финансируемая ведущимивенчурными фондами Кремниевой долины, которые ранее инвестировали в Redis,Hazelcast, Gradle и другую инфраструктуру. программные стартапы.Ребята создают стек технологий для современной аналитики, и их миссия -сделать его доступным для разработчиков по всему миру. Большая частьпрограммного обеспечения имеет открытый исходный код.Cube.js, их флагманский продукт с открытым исходным кодом, имеет более 10 000звезд на GitHub и более 3 000 участников сообщества в Slack.Но также по мимо этого сейчас идет активная разработка коммерческого продуктаCube.Cloud, которым уже пользуются такие американские компании как Jobber,COTA, Cyndx, Simon.**Текущий состав команды** \- 16 человек, распределенные между Сан-Франциско,Москвой и Великобританией.**Стек технологий:** JavaScript, Node.js, Rust.**Главная задача Tech Lead** \- разгрузить CTO по архитектурным, продуктовымрешениям и возглавить команду из 5 Senior Node.js разработчиков.В течение первых месяцев вы будете работать над тонкой настройкойпроизводительности Cube.js, частичной миграцией кодовой базы на Rust иподдержкой большего количества баз данных.**Также будут задачи:**— поддерживать кодовую базу на GitHub,— участвовать в поддержке сообщества в Slack.**Для компании важен следующий опыт:**— Экспертность в структурах данных и алгоритмах.— Твердое понимание того, как работают базы данных.— Экспертность в JavaScript и Node.js.— Хорошие коммуникативные навыки.— Предыдущий опыт стартапа или интерес к работе в небольшойбыстроразвивающейся компании.Технический и желательно разговорный **английский язык** (upper intermediate /advanced). Или как минимум готовность прокачаться за следующий год (длясотрудников есть в постоянном доступе внутренние курсы).**Плюсом будет:**— Опыт участия или поддержки проекта с открытым исходным кодом.— Опыт работы в инженерии данных, создании аналитических приложений или OLAP.— Опыт работы с Docker и k8s, AWS, GCP.— C ++, Rust или любой другой язык низкого уровня.— Понимание того, как работает V8.**Что предлагает компания:**— Контракт напрямую через ИП с Cube.Dev, зарплата в долларах.— Уровень заработной платы от 8000$ gross, выше готовы обсуждать в зависимостиот вашего уровня.— Удаленный формат работы, гибкий график, но фулл-тайм.— Компенсация 50% стоимости рабочей техники сразу на входе и полнаякомпенсация коворкинга при необходимости).— Если интересно, есть возможность релокации в головной офис в Сан-Францискочерез полгода.","{'from': 8000, 'gross': True, 'currency': 'USD'}",2021-09-13T11:04:33.824+03:00,Cellar door,REMOTE,False
31,"Python, PostgreSQL, PHP, Nginx, Git, MongoDB, ElasticSearch, HTTP, Atlassian Jira, Http Proxy, Bash, Linux, Docker, SQL",Senior Python Developer,51492516," **Привет!****Мы - глобальная OSINT компания (Open source intelligence или расследованиепо открытым источникам) со штаб-квартирой в Амстердаме, которая предоставляетрасследователям и специалистам в области безопасности революционные продуктына основе искусственного интеллекта.****Мы анализируем огромные объёмы данных из открытых источников в социальныхсетях, блокчейне и даркнете и визуализируем целостную картину длярасследований на основе больших данных.  Среди наших клиентов компании из S&P 500 и правоохранительные органы из болеечем 50 стран мира. Мы растем 2 раза в год и хотим стать Единорогом скапитализацией 1 млрд долларов США.  Мы живем в эпоху, когда данные больше не заслуживают доверия.****Мы восстанавливаем доверие к данным в открытом и безопасном мире.**Уже 6 лет мы стремительно развиваемся и растем, а вместе с этим растет и нашакоманда! Поэтому мы ищем Python разработчика в самый важный проект компании -ее Core!**Обязанности:**  * Разработка web-парсеров и краулеров - основное.  * Развитие и поддержка имеющихся сервисов по парсингу.  * Разработка backend приложений.  * Написание документации по проектам.  * Принятие участия в архитектурных решениях.**Требования:**  * Опыт работы с Python от 3 лет с использованием библиотек и фреймворков таких, как requests, aiohttp, celery, BS4 и django.  * Знание HTTP протокола(GET, POST, ... , headers, cookies) и применении http/socks5 проксей при работе с ним.  * Анализ сетевых запросов такими инструментами как Dev Tools в браузере и Fiddler.  * Опыт написания REST API от двух лет.  * Знание SQL(MySQL, PostgreSQL) / NoSQL(MongoDB) СУБД.  * Уверенная работа с регулярными выражениями.  * Опыт отладки приложений и поиска ошибок.  * Знание устройства UNIX систем.  * Опыт работы с GIT, Gitlab CI/CD, Docker, K8s, Rancher.**Будет плюсом:**  * Опыт работы с ElasticSearch/MongoDB. Работа с полнотекстовыми запросами, подбор подходящих индексов, оптимизация запросов.  * Опыт работы c RabbitMQ, Redis, Kafka.  * Опыт работы с системами мониторинга Zabbix, Prometheus.  * Знания в Reverse engineering.  * Знания других языков программирования: Go, PHP, Java, C++, Rust и т.д.**Условия:**  * Молодой и дружный коллектив.  * Соблюдение норм ТК.  * Интересные задачи и постоянное развитие.  * Гибкий график, удаленная работа/офис.  * ОПЦИОННАЯ ПРОГРАММА!",,2022-01-21T14:55:40.417+03:00,Social Links,REMOTE,False
32,"Linux, Rust, OOP",Middle/Senior Rust developer,51062808,"В связи с активным ростом команды находимся в поиске **_Middle/Senior Rustdeveloper_.**Мы сами выбираем стек технологий, который лучше подходит к нашим проектам иусловиям. Разработка ведется с нуля, отсутствует многолетний legacy код.**Требуемые навыки:**  * Владение языком rust или желание его освоить;  * Опыт работы с различными базами данных;  * Умение писать тестируемый код;  * Уверенное владение ОС Linux;  * Самостоятельность, аккуратность и ответственность;  * Умение находить простые решения для сложных задач;  **Предстоящие задачи:**Реализация распределенного объектного хранилища для предоставлениямасштабируемого хранилища объектов под различные задачи.Цель: предоставить масштабируемое хранилище объектов для различных задач.Есть множество данных, которые требуется хранить и отдавать пользователю,например статические изображения товаров от поставщиков и пользователей.По некоторым причинам нас не устраивают готовые решения, поэтому возникланеобходимость разработать свое. Ключевые требования к системе:  * Справляться с нагрузками в 500 000 RPS на чтение.  * Для начала 1 000 000 000 объектов.  * Максимальный размер объекта - 2 Mb.  * Обеспечить консистентность данных на запись.  * Простое горизонтальное масштабирование.  * Максимальная простота системы и минимум зависимостей.  * Возможность запускаться как в Kubernetes, так и на ""голом железе"".**Мы предлагаем:**  * Возможность гибкого начала рабочего дня, полностью удаленная занятость.  * Возможность оформления по ТК РФ или по договору с ГПХ, с самозанятым или ИП.  * Достойное вознаграждение: «в рынке» и даже чуть интереснее.  * Преимущественно новые проекты без поддержки старого ĸода.  * Интересные и амбициозные задачи, дающие ощущение причастности к значимому делу, которым можно гордиться.  * Возможность непосредственно влиять на создание и развитие продукта.  * Действительно отличную команду, с которой можно обсудить идеи и осуществить наиболее удачные из них.  * Возможность сильно прокачаться в процессе реализации смелых идей, идущих на пользу проектам: большое поле возможностей и экспериментов.",,2022-01-13T22:12:00.280+03:00,WILDBERRIES,REMOTE,False
33,"Английский язык, Team management, Teambuilding, Time management, Teamplayer","Team Lead (Rust, Blockchain), Blockchain-Based Project",49371443,"We are looking for a person for a team lead position on a blockchain-basedproject. The client is a US-based company with an entity in Switzerland. Theprotocol will offer a new global currency, the toco coin, which is backed by aportfolio of carbon mitigation assets. The primary responsibility will beimplementing the private blockchain network to satisfy the client's businessrequirements.Must have  * Previous working experience leading teams and projects  * Experience in the blockchain industry  * Senior-level of technical knowledge  * Understanding of Agile methodologies  * Good communication and business relationship building skills  * Spoken EnglishWould be a plus  * Rust  * Polkadot (+ Substrate)  * JS  * Node",,2021-11-04T15:22:05.239+03:00,DataArt,REMOTE,False
34,"Английский язык, Rust, Blockchain, Time management, Technical Translation","Senior Developer (Rust, Blockchain), Blockchain-Based Project",49371595,"We are looking for a person for a senior developer position on a blockchain-based project. The client is a US-based company with an entity in Switzerland.The protocol will offer a new global currency, the toco coin, which is backedby a portfolio of carbon mitigation assets. The primary responsibility will beimplementing the private blockchain network to satisfy the client's businessrequirements.Must have  * Experience in the blockchain industry  * Senior-level of technical knowledge  * Understanding of Agile methodologies  * Good communication and business relationship building skills  * Spoken EnglishWould be a plus  * Rust  * Polkadot (+ Substrate)  * JS  * Node",,2021-11-04T15:37:55.902+03:00,DataArt,REMOTE,False
35,,Senior Golang developer (Gardener),51004491,"Gardener - проект с открытым исходным кодом, который позволяет разворачиватьгибридные управляемые k8s кластера с использованием ресурсов различныхоблачных провайдеров и платформ виртуализации.  Deutsche Telekom совместно с SAP разрабатывает набор расширений для поддержкиGardener bare metal.  Присоединяйся к команде и работай над open source.**Responsibilities:**  * Добавление поддержки bare-metal инсталляций в Gardener.  * Разработка расширений для Kubernetes (CRD, операторы).  * Автоматизация управления KVM/qemu на хост-системах.  * Автоматизация процессов инвентаризации, конфигурации и мониторинга аппартных компонентов платформы.**Requirements:**  * Навыки программирования на Go или других компилируемых языках (C/C++, Rust).  * Понимание принципов работы систем виртуализации.  * Умение использовать программные интерфейсы Linux.  * Опыт работы с Kubernetes. В идеале - умение создавать расширения (CRD, операторы).  * Знание английского языка, достаточное для ежедневного общения с коллегами (устного и письменного).",,2022-01-12T17:30:33.335+03:00,Deutsche Telekom IT Solutions,REMOTE,False
